,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 43, 'hidden_2': 6, 'hidden_3': 69, 'hidden_4': 44, 'hidden_5': 46}"
val mse,2254.712646484375
test mse,8838.555
total time,31.711730241775513
function calls,180
iterations,90
