,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,lstm,0.0001,0.0,2,18,12,22,37,42
2,mlp,0.001,0.6,2,43,6,69,44,58
3,lstm,0.001,0.0,2,18,12,22,37,42
4,mlp,0.001,0.6,2,43,6,53,41,52
5,lstm,0.001,0.0,2,18,12,22,37,42
6,lstm,0.001,0.0,2,18,12,22,37,46
7,lstm,0.001,0.0,2,18,12,22,37,42
8,lstm,0.001,0.0,2,18,6,69,37,58
9,lstm,0.001,0.0,2,18,12,22,37,42
10,lstm,0.001,0.0,2,18,12,22,37,42
11,lstm,0.001,0.0,2,21,12,29,38,42
12,lstm,0.001,0.0,2,21,12,29,38,42
13,lstm,0.001,0.0,2,21,12,66,38,42
14,mlp,0.001,0.6,2,43,6,69,44,58
15,lstm,0.001,0.0,2,22,12,29,38,42
16,lstm,0.001,0.0,2,39,6,63,38,55
17,mlp,0.001,0.0,2,21,12,69,38,42
18,lstm,0.001,0.0,2,21,12,69,38,42
19,lstm,0.001,0.6,2,43,6,69,44,58
20,mlp,0.001,0.6,2,43,6,69,44,46
21,lstm,0.001,0.0,2,43,12,29,44,46
22,mlp,0.001,0.6,2,43,6,69,44,46
23,lstm,0.001,0.6,2,32,8,49,44,46
24,lstm,0.001,0.0,2,21,12,29,38,42
25,lstm,0.001,0.0,2,21,12,29,38,42
26,lstm,0.001,0.0,2,21,12,29,38,42
27,lstm,0.001,0.0,2,21,12,29,38,42
28,lstm,0.001,0.0,2,21,12,29,38,42
29,lstm,0.001,0.0,2,21,12,29,38,42
30,lstm,0.001,0.0,2,21,12,29,38,42
31,lstm,0.001,0.0,2,21,12,29,38,42
32,lstm,0.001,0.0,2,21,12,29,38,42
33,mlp,0.001,0.6,2,43,6,69,44,46
34,mlp,0.001,0.6,2,43,6,69,44,46
35,lstm,0.001,0.0,2,21,12,29,38,42
36,lstm,0.001,0.0,2,21,12,29,38,42
37,lstm,0.001,0.0,2,21,12,29,38,42
38,lstm,0.001,0.0,2,21,12,29,38,42
39,mlp,0.001,0.6,2,43,6,69,44,42
40,lstm,0.001,0.5,2,21,12,29,38,42
41,lstm,0.001,0.0,2,21,12,29,38,43
42,mlp,0.001,0.6,2,31,6,69,44,46
43,lstm,0.001,0.0,2,21,12,29,38,42
44,mlp,0.001,0.6,2,43,6,69,44,46
45,lstm,0.001,0.0,2,21,12,29,38,42
46,mlp,0.001,0.6,2,43,6,69,44,46
47,lstm,0.001,0.5,2,21,6,29,38,45
48,lstm,0.001,0.0,2,21,12,29,38,42
49,mlp,0.001,0.6,2,43,6,69,44,46
50,lstm,0.001,0.0,2,21,12,29,38,42
51,lstm,0.001,0.0,2,21,12,29,38,42
52,lstm,0.001,0.0,2,21,12,29,38,42
53,lstm,0.001,0.0,2,21,12,29,38,42
54,lstm,0.001,0.0,2,21,12,29,38,42
55,lstm,0.001,0.0,2,21,12,29,41,42
56,lstm,0.001,0.0,2,21,12,29,44,42
57,lstm,0.001,0.0,2,21,12,29,38,42
58,lstm,0.001,0.0,2,21,12,29,38,42
59,mlp,0.001,0.6,2,43,6,69,44,46
60,lstm,0.001,0.0,2,21,12,29,38,42
61,mlp,0.001,0.6,2,23,6,69,44,46
62,lstm,0.001,0.0,2,21,12,29,38,42
63,mlp,0.001,0.6,2,43,6,69,39,46
64,lstm,0.001,0.0,2,21,12,29,38,42
65,lstm,0.001,0.0,2,21,12,29,38,42
66,lstm,0.001,0.0,2,21,12,29,38,43
67,mlp,0.001,0.6,2,43,6,69,44,46
68,lstm,0.001,0.0,2,21,12,29,38,45
69,lstm,0.001,0.0,2,21,12,29,38,42
70,lstm,0.001,0.0,2,21,12,44,38,43
71,lstm,0.001,0.0,2,33,8,29,38,42
72,lstm,0.001,0.0,2,21,12,29,38,42
73,mlp,0.001,0.6,2,43,6,69,44,46
74,lstm,0.001,0.6,2,21,12,29,38,42
75,mlp,0.001,0.6,2,43,6,52,44,46
76,lstm,0.001,0.0,2,21,12,29,38,42
77,lstm,0.001,0.0,2,43,12,29,38,42
78,lstm,0.001,0.0,2,21,12,29,38,42
79,lstm,0.001,0.0,2,21,12,29,38,42
80,lstm,0.001,0.0,2,21,12,29,38,42
81,mlp,0.001,0.6,2,43,6,69,44,46
82,lstm,0.001,0.0,2,21,12,29,38,42
83,lstm,0.001,0.0,2,21,12,29,38,42
84,lstm,0.001,0.0,2,21,12,29,38,42
85,lstm,0.001,0.0,2,21,12,29,38,42
86,lstm,0.001,0.0,2,21,12,29,38,42
87,mlp,0.001,0.6,2,43,6,69,38,42
88,lstm,0.001,0.0,2,21,12,29,38,42
89,lstm,0.001,0.0,2,21,12,29,38,42
