,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.3, 'n_hidden': 4, 'hidden_1': 58, 'hidden_2': 5, 'hidden_3': 85, 'hidden_4': 79, 'hidden_5': 59}"
val mse,2271.67041015625
test mse,8560.291
total time,120.58654880523682
function calls,180
iterations,9
