,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.4, 'n_hidden': 3, 'hidden_1': 89, 'hidden_2': 83, 'hidden_3': 25, 'hidden_4': 51, 'hidden_5': 24}"
val mse,102.07844543457031
test mse,849.556
total time,27.131714820861816
function calls,180
iterations,3
