,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 3, 'hidden_1': 99, 'hidden_2': 76, 'hidden_3': 30, 'hidden_4': 17, 'hidden_5': 32}"
val mse,100.18596649169922
test mse,786.6546
total time,26.771726846694946
function calls,180
iterations,9
