,iteration,start_time,end_time,val_mse
0,1,1631645205.1260843,1631645206.452907,139.9938507080078
1,2,1631645206.4548302,1631645207.7774563,133.82510375976562
2,3,1631645207.7797372,1631645209.1047707,140.88876342773438
3,4,1631645209.106907,1631645210.5042634,134.00064086914062
4,5,1631645210.506574,1631645211.8312926,135.9906005859375
5,6,1631645211.833654,1631645213.1558971,136.99264526367188
6,7,1631645213.1581125,1631645214.4840028,139.6720428466797
7,8,1631645214.4863372,1631645215.8162384,134.6136016845703
8,9,1631645215.818983,1631645217.1447654,138.34654235839844
9,10,1631645217.147041,1631645218.4714432,136.28367614746094
10,11,1631645218.473664,1631645219.797959,144.7277374267578
11,12,1631645219.8001854,1631645221.1245093,136.1767120361328
12,13,1631645221.126809,1631645222.4516919,129.26663208007812
13,14,1631645222.4539497,1631645223.7798402,138.74130249023438
14,15,1631645223.7821858,1631645225.107318,138.4822998046875
15,16,1631645225.1095486,1631645226.4368796,131.7954864501953
16,17,1631645226.4391475,1631645227.7636666,141.28262329101562
17,18,1631645227.765968,1631645229.089783,132.8070068359375
