,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.4, 'n_hidden': 4, 'hidden_1': 44, 'hidden_2': 34, 'hidden_3': 22, 'hidden_4': 71, 'hidden_5': 34}"
val mse,1798.884033203125
test mse,11464.11
total time,71.40565896034241
function calls,180
iterations,9
