,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.5, 'n_hidden': 5, 'hidden_1': 36, 'hidden_2': 94, 'hidden_3': 65, 'hidden_4': 4, 'hidden_5': 93}"
val mse,1765.4884033203125
test mse,11512.736
total time,61.98781394958496
function calls,180
iterations,9
