,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,lstm,0.001,0.6,2,24,6,69,37,58
2,lstm,0.001,0.6,2,24,6,69,37,58
3,lstm,0.001,0.0,2,18,12,22,37,42
4,lstm,0.001,0.0,2,18,12,22,37,42
5,lstm,0.001,0.0,2,18,12,22,37,42
6,lstm,0.001,0.0,2,18,12,22,37,48
7,lstm,0.001,0.6,2,24,6,69,37,58
8,lstm,0.001,0.3,2,24,8,69,37,58
9,lstm,0.001,0.0,2,18,11,22,37,42
10,lstm,0.001,0.3,2,24,8,69,37,67
11,lstm,0.001,0.0,2,18,12,22,37,42
12,lstm,0.001,0.1,2,18,12,52,37,42
13,lstm,0.001,0.3,2,24,8,69,37,58
14,lstm,0.001,0.3,2,24,8,69,37,58
15,lstm,0.001,0.0,2,18,12,22,37,42
16,lstm,0.001,0.0,2,24,8,69,37,58
17,lstm,0.001,0.3,2,18,12,22,37,58
18,lstm,0.001,0.0,2,18,12,22,37,42
19,lstm,0.001,0.0,2,18,12,22,37,56
20,lstm,0.001,0.0,2,18,12,22,37,45
21,lstm,0.001,0.2,2,18,8,22,37,57
22,lstm,0.001,0.0,2,18,12,22,37,42
23,lstm,0.001,0.3,2,24,8,69,37,58
24,lstm,0.001,0.3,2,24,12,69,37,58
25,lstm,0.001,0.0,2,18,12,22,37,42
26,lstm,0.001,0.0,2,23,8,22,37,42
27,lstm,0.001,0.1,2,18,12,44,37,49
28,lstm,0.001,0.3,2,24,8,69,37,58
29,lstm,0.001,0.3,2,18,8,22,37,42
30,lstm,0.001,0.3,2,24,8,69,37,58
31,lstm,0.001,0.0,2,18,12,22,37,44
32,lstm,0.001,0.0,2,24,8,22,37,58
33,lstm,0.001,0.0,2,18,12,22,37,42
34,lstm,0.001,0.3,2,24,8,69,37,58
35,lstm,0.001,0.0,2,18,9,46,37,50
36,lstm,0.001,0.1,2,18,9,22,37,42
37,lstm,0.001,0.3,2,18,12,22,37,42
38,lstm,0.001,0.0,2,24,12,22,37,58
39,lstm,0.001,0.3,2,20,8,69,37,58
40,lstm,0.001,0.0,2,18,12,22,37,42
41,lstm,0.001,0.0,2,24,8,22,37,42
42,lstm,0.001,0.3,2,18,8,22,37,58
43,lstm,0.001,0.3,2,25,8,69,37,58
44,lstm,0.001,0.0,2,18,12,22,37,42
45,lstm,0.001,0.3,2,24,8,69,37,58
46,lstm,0.001,0.3,2,24,8,62,37,58
47,lstm,0.001,0.3,2,24,8,69,37,58
48,lstm,0.001,0.3,2,24,9,69,37,51
49,lstm,0.001,0.0,2,18,12,22,37,42
50,lstm,0.001,0.0,2,18,12,22,37,42
51,lstm,0.001,0.3,2,24,9,69,37,51
52,lstm,0.001,0.3,2,24,9,69,37,51
53,lstm,0.001,0.4,2,24,7,98,37,51
54,lstm,0.001,0.0,2,18,12,22,37,42
55,lstm,0.001,0.0,2,18,12,22,37,42
56,lstm,0.001,0.3,2,24,12,22,37,51
57,lstm,0.001,0.0,2,24,12,69,37,51
58,lstm,0.001,0.0,2,24,12,22,37,51
59,lstm,0.001,0.0,2,18,12,22,37,42
60,lstm,0.001,0.0,2,18,12,22,37,42
61,lstm,0.001,0.4,2,24,9,99,37,51
62,lstm,0.001,0.0,2,24,9,22,37,42
63,lstm,0.001,0.0,2,18,12,22,37,42
64,lstm,0.001,0.3,2,24,9,69,37,51
65,lstm,0.001,0.3,2,24,9,69,37,51
66,lstm,0.001,0.3,2,24,9,69,37,51
67,lstm,0.001,0.0,2,18,12,22,37,42
68,lstm,0.001,0.0,2,19,12,22,37,44
69,lstm,0.001,0.3,2,24,9,69,37,51
70,lstm,0.001,0.2,2,24,9,69,37,51
71,lstm,0.001,0.3,2,23,9,69,37,50
72,lstm,0.001,0.0,2,18,12,22,37,42
73,lstm,0.001,0.0,2,18,12,69,37,42
74,lstm,0.001,0.3,2,18,9,22,37,51
75,lstm,0.001,0.3,2,24,9,69,37,51
76,lstm,0.001,0.3,2,18,9,69,37,51
77,lstm,0.001,0.0,2,18,12,22,37,42
78,lstm,0.001,0.3,2,26,7,88,37,51
79,lstm,0.001,0.0,2,18,12,22,37,42
80,lstm,0.001,0.3,2,24,9,69,37,51
81,lstm,0.001,0.0,2,18,12,22,37,42
82,lstm,0.001,0.0,2,18,12,55,37,42
83,lstm,0.001,0.3,2,24,9,78,37,51
84,lstm,0.001,0.0,2,22,12,66,37,42
85,lstm,0.001,0.3,2,24,10,69,37,51
86,lstm,0.001,0.3,2,24,9,69,37,42
87,lstm,0.001,0.3,2,18,12,69,37,42
88,lstm,0.001,0.3,2,18,12,55,37,42
89,lstm,0.001,0.0,2,18,12,55,37,42
