,iteration,start_time,end_time,val_mse
0,1,1631642251.776282,1631642252.2099097,1853.8941650390625
1,2,1631642252.211909,1631642252.3818412,1810.7161865234375
2,3,1631642252.3833363,1631642252.552543,1831.610595703125
3,4,1631642252.5539773,1631642252.7232318,1842.8988037109375
4,5,1631642252.7245224,1631642252.8939378,1834.8140869140625
5,6,1631642252.8953388,1631642253.0647502,1847.378173828125
6,7,1631642253.0660925,1631642253.235665,1851.2220458984375
7,8,1631642253.2369597,1631642253.4062347,1840.8116455078125
8,9,1631642253.4075236,1631642253.5773425,1843.553466796875
9,10,1631642253.5786366,1631642253.748416,1847.1270751953125
10,11,1631642253.7497675,1631642253.9192665,1757.0264892578125
11,12,1631642253.9206214,1631642254.0899177,1818.6669921875
12,13,1631642254.0913184,1631642254.261227,1855.8365478515625
13,14,1631642254.2625744,1631642254.4321125,1853.0123291015625
14,15,1631642254.4334598,1631642254.6036634,1856.3087158203125
15,16,1631642254.6050208,1631642254.7748945,1857.60400390625
16,17,1631642254.776241,1631642254.945808,1838.7149658203125
17,18,1631642254.947163,1631642255.1170273,1831.0711669921875
18,19,1631642255.1184306,1631642255.288468,1834.304443359375
19,20,1631642255.289881,1631642255.460193,1818.379150390625
20,21,1631642255.4615486,1631642255.631531,1846.85498046875
21,22,1631642255.6328852,1631642255.802455,1798.7607421875
22,23,1631642255.8038118,1631642255.9734318,1847.1170654296875
23,24,1631642255.9747262,1631642256.1447983,1858.423095703125
24,25,1631642256.14614,1631642256.3162565,1859.888671875
25,26,1631642256.3175485,1631642256.48727,1846.477783203125
26,27,1631642256.4885647,1631642256.6586163,1841.5916748046875
27,28,1631642256.6599147,1631642256.829736,1856.120361328125
28,29,1631642256.8310883,1631642257.0010753,1849.3955078125
29,30,1631642257.0024185,1631642257.172593,1800.1541748046875
30,31,1631642257.1739473,1631642257.3437893,1855.3248291015625
31,32,1631642257.3451364,1631642257.5155625,1856.3690185546875
32,33,1631642257.5168633,1631642257.6866462,1846.8489990234375
33,34,1631642257.6879985,1631642257.8580024,1846.1048583984375
34,35,1631642257.8592944,1631642258.029658,1849.8775634765625
35,36,1631642258.0310128,1631642258.201349,1847.3856201171875
36,37,1631642258.2026434,1631642258.3730752,1843.23974609375
37,38,1631642258.374368,1631642258.5449944,1851.5369873046875
38,39,1631642258.546295,1631642258.7166712,1851.6260986328125
39,40,1631642258.7179737,1631642258.8883812,1836.9154052734375
40,41,1631642258.8897336,1631642259.0599914,1842.6356201171875
41,42,1631642259.061285,1631642259.2314978,1837.9295654296875
42,43,1631642259.232858,1631642259.402914,1853.18310546875
43,44,1631642259.4042652,1631642259.5751088,1846.1417236328125
44,45,1631642259.5764604,1631642259.7468936,1838.5494384765625
45,46,1631642259.748248,1631642259.9188075,1849.2259521484375
46,47,1631642259.9201026,1631642260.0904903,1849.0791015625
47,48,1631642260.091851,1631642260.2623243,1845.0146484375
48,49,1631642260.26362,1631642260.4339395,1854.8138427734375
49,50,1631642260.4352934,1631642260.6060283,1855.9017333984375
50,51,1631642260.6073246,1631642260.7776845,1853.207763671875
51,52,1631642260.779071,1631642260.9498093,1844.55615234375
52,53,1631642260.9511642,1631642261.1219208,1859.2119140625
53,54,1631642261.123214,1631642261.293795,1843.3111572265625
54,55,1631642261.2950876,1631642261.465861,1852.3466796875
55,56,1631642261.4672122,1631642261.6379488,1854.7216796875
56,57,1631642261.6392467,1631642261.8099234,1812.1871337890625
57,58,1631642261.811328,1631642261.9826028,1817.1595458984375
58,59,1631642261.9840531,1631642262.1547518,1840.6204833984375
59,60,1631642262.1561058,1631642262.327086,1847.2542724609375
60,61,1631642262.3283806,1631642262.4991138,1842.6856689453125
61,62,1631642262.500462,1631642262.6711032,1858.1234130859375
62,63,1631642262.6724524,1631642262.8487563,1826.0662841796875
63,64,1631642262.8508396,1631642263.0216784,1853.506103515625
64,65,1631642263.0230427,1631642263.1939282,1857.49462890625
65,66,1631642263.1952925,1631642263.3664968,1845.754150390625
66,67,1631642263.3678536,1631642263.5387733,1847.3004150390625
67,68,1631642263.5401196,1631642263.7109952,1841.568115234375
68,69,1631642263.712295,1631642263.8833451,1855.9267578125
69,70,1631642263.884799,1631642264.0557342,1826.5433349609375
70,71,1631642264.0571482,1631642264.2280192,1841.8917236328125
71,72,1631642264.2293668,1631642264.399987,1858.5560302734375
72,73,1631642264.4013424,1631642264.572173,1858.8223876953125
73,74,1631642264.5735195,1631642264.7442873,1834.4886474609375
74,75,1631642264.7456958,1631642264.916813,1853.8369140625
75,76,1631642264.9181106,1631642265.0888896,1856.71630859375
76,77,1631642265.090242,1631642265.2611237,1828.447021484375
77,78,1631642265.2625303,1631642265.4334016,1849.568359375
78,79,1631642265.434755,1631642265.6057374,1832.66162109375
79,80,1631642265.607096,1631642265.7781327,1844.3243408203125
80,81,1631642265.779487,1631642265.950232,1857.0050048828125
81,82,1631642265.9515283,1631642266.1226625,1857.293701171875
82,83,1631642266.1240141,1631642266.2948344,1856.1910400390625
83,84,1631642266.2961314,1631642266.4679985,1844.471435546875
84,85,1631642266.469358,1631642266.6404772,1841.7872314453125
85,86,1631642266.6418366,1631642266.8126144,1846.689453125
86,87,1631642266.8139744,1631642266.985186,1840.869140625
87,88,1631642266.9866006,1631642267.1575859,1845.4072265625
88,89,1631642267.1588879,1631642267.3299403,1856.5439453125
89,90,1631642267.3312442,1631642267.502501,1822.89697265625
