,iteration,start_time,end_time,val_mse
0,1,1631652523.0084243,1631652525.7066772,1797.165771484375
1,2,1631652525.7087586,1631652529.080752,1799.7481689453125
2,3,1631652529.0834503,1631652531.695189,1818.2335205078125
3,4,1631652531.6976218,1631652534.9935954,1807.967041015625
4,5,1631652534.9958274,1631652538.466605,1798.880126953125
5,6,1631652538.4689984,1631652541.1870532,1798.4376220703125
6,7,1631652541.1892722,1631652544.9979925,1811.457275390625
7,8,1631652545.0024476,1631652546.7119315,1820.7987060546875
8,9,1631652546.714232,1631652548.734153,1801.849365234375
9,10,1631652548.7364252,1631652551.6250083,1808.247802734375
10,11,1631652551.6294827,1631652555.170415,1806.9520263671875
11,12,1631652555.1738052,1631652558.2777798,1800.738525390625
12,13,1631652558.282608,1631652560.94966,1803.59814453125
13,14,1631652560.9519565,1631652563.6287818,1803.4356689453125
14,15,1631652563.6331534,1631652566.2898302,1800.0205078125
15,16,1631652566.2921603,1631652568.6964126,1799.466064453125
16,17,1631652568.6987605,1631652571.6462328,1808.9139404296875
17,18,1631652571.648487,1631652574.48973,1805.7110595703125
