,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 34, 'hidden_2': 71, 'hidden_3': 89, 'hidden_4': 37, 'hidden_5': 12}"
val mse,2271.737060546875
test mse,8559.078
total time,111.9123432636261
function calls,180
iterations,18
