,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.2, 'n_hidden': 2, 'hidden_1': 16, 'hidden_2': 13, 'hidden_3': 69, 'hidden_4': 74, 'hidden_5': 58}"
val mse,111.27894592285156
test mse,797.1865
total time,34.77503776550293
function calls,180
iterations,18
