,Value
best model,"{'model': 'mlp', 'learning_rate': 0.0001, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 18, 'hidden_2': 76, 'hidden_3': 89, 'hidden_4': 37, 'hidden_5': 14}"
val mse,2239.4755859375
test mse,8617.787
total time,60.92420506477356
function calls,180
iterations,36
