,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.0001,0.3,2,90,45,97,68,64
1,mlp,0.0001,0.3,2,90,45,69,68,64
2,lstm,0.1,0.8,3,93,37,92,72,64
3,lstm,0.1,0.5,4,90,45,69,68,64
4,lstm,0.1,0.8,4,61,37,92,72,71
5,lstm,0.1,0.8,4,93,37,92,72,27
6,mlp,0.0001,0.3,2,61,45,97,68,64
7,lstm,0.1,0.7,4,61,71,97,44,12
8,lstm,0.1,0.2,5,61,71,97,44,12
9,lstm,0.1,0.5,4,93,37,93,72,64
10,lstm,0.1,0.4,3,61,45,97,72,64
11,lstm,0.1,0.1,4,90,71,69,43,64
12,lstm,0.1,0.5,4,90,45,69,68,64
13,mlp,0.0001,0.3,2,61,45,69,68,64
14,lstm,0.1,0.8,4,93,71,92,72,27
15,lstm,0.1,0.8,5,59,71,89,90,12
16,lstm,0.1,0.8,5,93,71,92,90,27
17,lstm,0.1,0.8,4,68,37,92,72,27
