,Value
best model,"{'model': 'mlp', 'learning_rate': 0.0001, 'dropout': 0.3, 'n_hidden': 2, 'hidden_1': 61, 'hidden_2': 45, 'hidden_3': 69, 'hidden_4': 68, 'hidden_5': 64}"
val mse,2222.6005859375
test mse,8845.439
total time,151.1167974472046
function calls,180
iterations,18
