,Value
best model,"{'model': 'lstm', 'learning_rate': 0.0001, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 18, 'hidden_2': 5, 'hidden_3': 69, 'hidden_4': 37, 'hidden_5': 39}"
val mse,1839.776611328125
test mse,11475.784
total time,30.552796602249146
function calls,180
iterations,90
