,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 34, 'hidden_2': 6, 'hidden_3': 55, 'hidden_4': 44, 'hidden_5': 58}"
val mse,1774.5333251953125
test mse,11738.753
total time,23.15679430961609
function calls,180
iterations,36
