,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.3, 'n_hidden': 4, 'hidden_1': 32, 'hidden_2': 30, 'hidden_3': 86, 'hidden_4': 87, 'hidden_5': 14}"
val mse,124.1257553100586
test mse,761.0506
total time,38.90621256828308
function calls,180
iterations,36
