,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 8, 'hidden_3': 46, 'hidden_4': 44, 'hidden_5': 53}"
val mse,1769.6136474609375
test mse,11585.719
total time,38.415887117385864
function calls,180
iterations,90
