,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.001,0.6,2,24,6,69,37,43
2,lstm,0.001,0.0,2,89,6,69,44,58
3,mlp,0.001,0.6,2,89,6,69,44,58
4,mlp,0.001,0.6,2,89,6,46,40,50
5,lstm,0.0001,0.0,2,89,6,69,44,42
6,lstm,0.0001,0.0,2,18,12,22,40,48
7,lstm,0.001,0.1,2,18,12,22,40,50
8,lstm,0.0001,0.6,2,89,6,69,40,58
9,mlp,0.001,0.6,2,48,9,42,44,58
10,lstm,0.0001,0.0,2,20,11,22,40,48
11,lstm,0.0001,0.1,2,35,9,32,40,48
12,mlp,0.001,0.6,2,89,6,69,44,58
13,mlp,0.001,0.6,2,89,6,69,44,58
14,mlp,0.001,0.6,2,89,6,69,44,58
15,lstm,0.001,0.0,2,25,10,22,40,48
16,mlp,0.001,0.6,2,89,6,69,44,58
17,mlp,0.001,0.0,2,20,11,69,40,48
18,mlp,0.0001,0.6,2,20,11,69,40,48
19,lstm,0.0001,0.0,2,20,11,22,40,48
20,lstm,0.0001,0.0,2,20,11,22,40,48
21,mlp,0.001,0.6,2,89,6,69,44,58
22,mlp,0.001,0.6,2,89,8,46,44,53
23,lstm,0.001,0.6,2,70,8,39,42,53
24,lstm,0.0001,0.0,2,20,8,22,40,52
25,lstm,0.0001,0.0,2,20,11,22,40,49
26,mlp,0.001,0.6,2,89,8,46,44,53
27,lstm,0.0001,0.0,2,20,11,22,40,49
28,lstm,0.0001,0.0,2,20,8,22,40,49
29,mlp,0.001,0.6,2,89,8,46,44,53
30,mlp,0.001,0.1,2,89,10,46,40,53
31,lstm,0.0001,0.5,2,84,8,44,40,49
32,lstm,0.001,0.5,2,87,8,45,40,51
33,lstm,0.001,0.5,2,87,8,46,40,53
34,lstm,0.001,0.5,2,87,8,45,42,52
35,lstm,0.001,0.5,2,87,8,45,43,51
36,lstm,0.001,0.5,2,87,8,45,40,51
37,lstm,0.001,0.5,2,87,8,45,40,51
38,lstm,0.001,0.5,2,87,8,46,44,53
39,lstm,0.001,0.5,2,87,8,45,40,51
40,lstm,0.001,0.5,2,88,8,45,40,51
41,lstm,0.001,0.5,2,87,8,45,40,51
42,mlp,0.001,0.5,2,87,8,46,44,53
43,lstm,0.001,0.5,2,87,8,45,40,51
44,lstm,0.001,0.5,2,87,8,45,40,51
45,lstm,0.001,0.5,2,87,8,45,40,51
46,mlp,0.001,0.6,2,87,8,46,40,53
47,lstm,0.001,0.5,2,88,8,45,43,52
48,lstm,0.001,0.5,2,87,8,45,40,51
49,lstm,0.001,0.5,2,88,8,45,40,52
50,mlp,0.001,0.6,2,89,8,46,44,53
51,lstm,0.001,0.6,2,87,8,46,44,53
52,lstm,0.001,0.5,2,87,8,45,40,51
53,mlp,0.001,0.5,2,89,8,46,42,52
54,mlp,0.001,0.6,2,89,8,46,44,53
55,lstm,0.001,0.5,2,87,8,45,41,51
56,mlp,0.001,0.5,2,87,8,45,44,51
57,mlp,0.001,0.5,2,87,8,45,44,51
58,mlp,0.001,0.6,2,88,8,46,44,52
59,mlp,0.001,0.5,2,87,8,45,44,51
60,mlp,0.001,0.5,2,87,8,45,44,51
61,mlp,0.001,0.5,2,87,8,45,44,51
62,mlp,0.001,0.5,2,87,8,45,44,51
63,mlp,0.001,0.6,2,89,8,45,44,53
64,mlp,0.001,0.6,2,89,8,46,44,53
65,mlp,0.001,0.5,2,87,8,45,44,51
66,mlp,0.001,0.5,2,87,8,45,44,51
67,mlp,0.001,0.5,2,87,8,46,44,51
68,mlp,0.001,0.6,2,87,8,45,44,53
69,mlp,0.001,0.5,2,87,8,45,44,52
70,mlp,0.001,0.5,2,89,8,45,44,51
71,mlp,0.001,0.6,2,88,8,46,44,52
72,mlp,0.001,0.5,2,87,8,45,44,51
73,mlp,0.001,0.5,2,87,8,46,44,51
74,mlp,0.001,0.6,2,89,8,46,44,53
75,mlp,0.001,0.6,2,89,8,44,44,49
76,mlp,0.001,0.5,2,87,8,45,44,52
77,mlp,0.001,0.6,2,89,8,46,44,53
78,mlp,0.001,0.6,2,87,8,46,44,51
79,mlp,0.001,0.5,2,87,8,45,44,51
80,mlp,0.001,0.5,2,87,8,45,44,51
81,mlp,0.001,0.5,2,87,8,45,44,51
82,mlp,0.001,0.5,2,87,8,45,44,51
83,mlp,0.001,0.5,2,87,8,45,44,51
84,mlp,0.001,0.6,2,89,8,46,44,53
85,mlp,0.001,0.5,2,88,8,45,44,52
86,mlp,0.001,0.5,2,87,8,45,44,51
87,mlp,0.001,0.5,2,87,8,45,44,51
88,mlp,0.001,0.5,2,87,8,45,44,51
89,mlp,0.001,0.5,2,87,8,45,44,51
