,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,mlp,0.001,0.6,2,24,6,69,44,58
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,lstm,0.001,0.0,2,18,12,22,37,42
4,lstm,0.0001,0.0,2,18,12,22,37,42
5,mlp,0.001,0.6,2,24,6,69,44,42
6,lstm,0.0001,0.0,2,18,12,22,37,48
7,mlp,0.001,0.6,2,24,6,69,44,58
8,lstm,0.0001,0.0,2,18,6,69,37,58
9,lstm,0.0001,0.0,2,18,6,69,37,58
10,lstm,0.0001,0.0,2,18,6,69,37,58
11,lstm,0.0001,0.0,2,19,6,69,38,58
12,lstm,0.0001,0.0,2,18,6,69,37,58
13,lstm,0.001,0.0,2,18,6,69,37,58
14,lstm,0.0001,0.0,2,24,6,69,37,58
15,lstm,0.0001,0.0,2,18,6,69,37,58
16,mlp,0.001,0.6,2,24,6,69,44,58
17,mlp,0.0001,0.0,2,18,6,69,37,58
18,mlp,0.001,0.6,2,24,6,69,44,58
19,lstm,0.001,0.6,2,24,6,69,44,58
20,lstm,0.0001,0.0,2,18,6,69,37,58
21,lstm,0.0001,0.0,2,24,6,69,44,58
22,lstm,0.0001,0.0,2,18,6,69,37,58
23,lstm,0.0001,0.0,2,18,6,69,37,58
24,lstm,0.0001,0.0,2,18,6,69,37,58
25,mlp,0.001,0.6,2,24,6,69,44,58
26,lstm,0.0001,0.0,2,18,6,69,37,58
27,lstm,0.0001,0.0,2,18,6,69,37,58
28,lstm,0.0001,0.0,2,18,6,69,37,58
29,mlp,0.001,0.6,2,24,6,69,44,58
30,lstm,0.0001,0.0,2,18,6,69,37,58
31,lstm,0.0001,0.0,2,18,6,69,37,58
32,mlp,0.001,0.6,2,24,6,69,44,58
33,lstm,0.0001,0.0,2,18,6,69,37,58
34,mlp,0.001,0.6,2,24,6,69,44,58
35,lstm,0.0001,0.0,2,18,6,69,37,58
36,lstm,0.0001,0.0,2,18,6,69,37,58
37,lstm,0.0001,0.0,2,18,6,69,37,58
38,lstm,0.0001,0.0,2,18,6,69,37,58
39,lstm,0.0001,0.0,2,18,6,69,37,58
40,lstm,0.0001,0.5,2,18,6,69,37,58
41,lstm,0.0001,0.0,2,18,6,69,37,58
42,lstm,0.0001,0.0,2,18,6,69,39,58
43,lstm,0.0001,0.0,2,18,6,69,37,58
44,mlp,0.001,0.6,2,24,6,69,44,58
45,lstm,0.0001,0.0,2,18,6,69,37,58
46,lstm,0.0001,0.0,2,18,6,69,37,58
47,lstm,0.0001,0.5,2,18,6,69,37,58
48,lstm,0.0001,0.0,2,18,6,69,37,58
49,lstm,0.0001,0.0,2,18,6,69,37,58
50,mlp,0.001,0.6,2,24,6,69,44,58
51,mlp,0.001,0.6,2,18,6,69,44,58
52,lstm,0.0001,0.0,2,18,6,69,37,58
53,mlp,0.001,0.4,2,24,6,69,44,58
54,lstm,0.0001,0.0,2,18,6,69,37,58
55,mlp,0.001,0.6,2,24,6,69,44,58
56,lstm,0.0001,0.0,2,18,6,69,44,58
57,lstm,0.0001,0.0,2,18,6,69,37,58
58,mlp,0.001,0.6,2,24,6,69,44,58
59,lstm,0.0001,0.0,2,18,6,69,37,58
60,mlp,0.001,0.6,2,24,6,69,38,58
61,mlp,0.001,0.6,2,19,6,69,44,58
62,lstm,0.0001,0.0,2,18,6,69,37,58
63,lstm,0.0001,0.0,2,18,6,69,37,58
64,lstm,0.0001,0.0,2,18,6,69,37,58
65,lstm,0.0001,0.0,2,18,6,69,37,58
66,lstm,0.001,0.0,2,18,6,69,37,58
67,lstm,0.0001,0.0,2,18,6,69,37,58
68,lstm,0.0001,0.0,2,18,6,69,37,58
69,mlp,0.001,0.6,2,24,6,69,44,58
70,lstm,0.0001,0.0,2,18,6,69,37,58
71,mlp,0.001,0.6,2,24,6,69,44,58
72,mlp,0.001,0.6,2,24,6,69,44,58
73,lstm,0.0001,0.0,2,18,6,69,37,58
74,lstm,0.0001,0.6,2,18,6,69,37,58
75,lstm,0.0001,0.0,2,18,6,69,37,58
76,mlp,0.001,0.6,2,24,6,69,44,58
77,lstm,0.0001,0.0,2,24,6,69,37,58
78,mlp,0.0001,0.6,2,24,6,69,37,58
79,mlp,0.001,0.6,2,24,6,69,44,58
80,lstm,0.0001,0.0,2,18,6,69,37,58
81,lstm,0.0001,0.0,2,18,6,69,37,58
82,mlp,0.001,0.6,2,24,6,69,44,58
83,lstm,0.0001,0.0,2,18,6,69,37,58
84,lstm,0.0001,0.0,2,18,6,69,37,58
85,lstm,0.001,0.6,2,24,6,69,44,58
86,mlp,0.001,0.6,2,24,6,69,44,58
87,lstm,0.0001,0.0,2,18,6,69,37,58
88,lstm,0.0001,0.0,2,18,6,69,37,58
89,lstm,0.0001,0.0,2,18,6,69,37,58
