,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 61, 'hidden_2': 71, 'hidden_3': 89, 'hidden_4': 90, 'hidden_5': 14}"
val mse,1797.408447265625
test mse,11462.431
total time,63.80524492263794
function calls,180
iterations,18
