,iteration,start_time,end_time,val_mse
0,1,1632127678.893885,1632127684.5443769,1812.6220703125
1,2,1632127684.5476363,1632127689.6433659,1810.127197265625
2,3,1632127689.646791,1632127695.0561585,1779.212890625
3,4,1632127695.0594544,1632127701.7068274,1782.569091796875
4,5,1632127701.7101917,1632127707.60194,1783.83740234375
5,6,1632127707.6051898,1632127713.4071293,1783.2928466796875
6,7,1632127713.4111547,1632127718.4898286,1763.79931640625
7,8,1632127718.493238,1632127724.262966,1784.1572265625
8,9,1632127724.266328,1632127729.8944664,1782.082763671875
9,10,1632127729.8978624,1632127735.7124288,1782.7119140625
10,11,1632127735.7158391,1632127741.4478302,1784.9921875
11,12,1632127741.4519076,1632127746.7318556,1783.104248046875
12,13,1632127746.7352924,1632127751.7785854,1784.1778564453125
13,14,1632127751.781902,1632127756.991283,1776.5833740234375
14,15,1632127756.9946985,1632127762.512524,1782.7718505859375
15,16,1632127762.515784,1632127767.5325067,1780.2642822265625
16,17,1632127767.535799,1632127772.3527153,1772.144775390625
17,18,1632127772.3566835,1632127777.514412,1781.641845703125
18,19,1632127777.5177908,1632127782.7047925,1781.8770751953125
19,20,1632127782.7080698,1632127788.1811361,1770.9849853515625
20,21,1632127788.1843565,1632127793.7094314,1772.3955078125
21,22,1632127793.712655,1632127799.371978,1771.98583984375
22,23,1632127799.3760235,1632127804.3912697,1782.5390625
23,24,1632127804.3947563,1632127809.3641634,1781.0108642578125
24,25,1632127809.367491,1632127813.776233,1769.46044921875
25,26,1632127813.779436,1632127818.41544,1778.5482177734375
26,27,1632127818.4186087,1632127822.7395692,1773.8157958984375
