,iteration,start_time,end_time,val_mse
0,1,1631646255.354449,1631646256.6817513,141.23583984375
1,2,1631646256.683734,1631646258.0082607,137.43251037597656
2,3,1631646258.0104601,1631646259.3322525,135.97378540039062
3,4,1631646259.334506,1631646260.6576722,124.64002990722656
4,5,1631646260.6599946,1631646261.9832287,129.33023071289062
5,6,1631646261.9855597,1631646263.3102162,122.31948852539062
6,7,1631646263.312432,1631646264.6366093,132.98220825195312
7,8,1631646264.638942,1631646265.9617612,137.04428100585938
8,9,1631646265.9640949,1631646267.3605607,136.85418701171875
9,10,1631646267.362931,1631646268.6889532,137.68870544433594
10,11,1631646268.6913157,1631646270.015383,130.88809204101562
11,12,1631646270.0176466,1631646271.3460748,136.85098266601562
12,13,1631646271.3488238,1631646272.674986,137.05453491210938
13,14,1631646272.6773093,1631646274.0030375,131.63211059570312
14,15,1631646274.005477,1631646275.331388,136.37063598632812
15,16,1631646275.333669,1631646276.6591928,145.73056030273438
16,17,1631646276.6614792,1631646277.9862719,140.11082458496094
17,18,1631646277.988582,1631646279.3119164,133.1673583984375
