,iteration,start_time,end_time,val_mse
0,1,1631647710.363788,1631647711.210022,1798.0299072265625
1,2,1631647711.2116156,1631647712.4038954,1798.9134521484375
2,3,1631647712.4057438,1631647713.839767,1805.3333740234375
3,4,1631647713.8415406,1631647717.332442,1809.3438720703125
4,5,1631647717.336667,1631647720.8948853,1798.357177734375
5,6,1631647720.8992527,1631647723.8856246,1804.78662109375
6,7,1631647723.889069,1631647726.1467967,1802.2332763671875
7,8,1631647726.1494114,1631647729.8790226,1797.7984619140625
8,9,1631647729.8817573,1631647732.2690873,1793.5794677734375
9,10,1631647732.2725556,1631647734.1102195,1792.863525390625
10,11,1631647734.1128826,1631647735.9769115,1812.2841796875
11,12,1631647735.9795132,1631647738.0855494,1791.3040771484375
12,13,1631647738.089374,1631647740.7961864,1800.606689453125
13,14,1631647740.7990909,1631647742.8937893,1804.3675537109375
14,15,1631647742.8963838,1631647745.0010135,1801.515625
15,16,1631647745.003623,1631647747.1285465,1807.0751953125
16,17,1631647747.1312478,1631647749.7607732,1801.390380859375
17,18,1631647749.7632842,1631647751.8765664,1797.3150634765625
18,19,1631647751.8798323,1631647754.3053486,1794.9874267578125
19,20,1631647754.3087337,1631647756.73586,1795.879150390625
20,21,1631647756.7392397,1631647759.1601672,1793.2830810546875
21,22,1631647759.1634562,1631647761.573013,1800.2342529296875
22,23,1631647761.5763488,1631647764.263028,1803.1971435546875
23,24,1631647764.2663813,1631647766.7390726,1799.5535888671875
24,25,1631647766.7431326,1631647769.3866937,1790.893310546875
25,26,1631647769.389206,1631647771.7884617,1793.5921630859375
26,27,1631647771.7918909,1631647774.1014209,1804.201416015625
27,28,1631647774.104672,1631647776.7593203,1798.16650390625
28,29,1631647776.7627597,1631647779.1789913,1794.1895751953125
29,30,1631647779.1824427,1631647781.2684991,1792.743408203125
30,31,1631647781.271961,1631647783.6433794,1797.0186767578125
31,32,1631647783.6467175,1631647785.751917,1806.93505859375
32,33,1631647785.7551706,1631647788.1593661,1798.665283203125
33,34,1631647788.1627302,1631647790.314067,1803.7000732421875
34,35,1631647790.3166668,1631647792.7232885,1800.137451171875
35,36,1631647792.7266843,1631647795.1251013,1804.8819580078125
