,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.2, 'n_hidden': 4, 'hidden_1': 37, 'hidden_2': 81, 'hidden_3': 31, 'hidden_4': 79, 'hidden_5': 100}"
val mse,99.0140609741211
test mse,866.3838
total time,25.844780683517456
function calls,180
iterations,4
