,Value
best model,"{'model': 'lstm', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 72, 'hidden_2': 6, 'hidden_3': 69, 'hidden_4': 37, 'hidden_5': 54}"
val mse,1838.1824951171875
test mse,11475.936
total time,110.70012879371643
function calls,180
iterations,90
