,iteration,start_time,end_time,val_mse
0,1,1631645730.6118624,1631645731.937901,136.43280029296875
1,2,1631645731.9398293,1631645733.262832,141.16453552246094
2,3,1631645733.265117,1631645734.5883873,129.9526824951172
3,4,1631645734.590547,1631645735.914544,143.87484741210938
4,5,1631645735.9168396,1631645737.2411454,135.01243591308594
5,6,1631645737.243359,1631645738.5675583,132.75277709960938
6,7,1631645738.5698974,1631645739.8945057,132.9583740234375
7,8,1631645739.8968112,1631645741.2212257,130.63311767578125
8,9,1631645741.2235808,1631645742.5505364,143.6016845703125
9,10,1631645742.5528524,1631645743.8786206,127.24490356445312
10,11,1631645743.88094,1631645745.20542,143.08245849609375
11,12,1631645745.207688,1631645746.5328982,133.23077392578125
12,13,1631645746.5351295,1631645747.8663006,134.5894012451172
13,14,1631645747.8686175,1631645749.1966705,131.23846435546875
14,15,1631645749.1989844,1631645750.5241938,138.11444091796875
15,16,1631645750.5265381,1631645751.852521,142.4967803955078
16,17,1631645751.8548775,1631645753.1796875,140.98760986328125
17,18,1631645753.181996,1631645754.5065231,136.85403442382812
