,iteration,start_time,end_time,val_mse
0,1,1631647193.0996988,1631647194.4244046,133.89894104003906
1,2,1631647194.4264786,1631647196.1175003,132.64202880859375
2,3,1631647196.1198003,1631647198.3962595,135.83395385742188
3,4,1631647198.3984423,1631647201.0444565,135.4454345703125
4,5,1631647201.0480342,1631647203.4940765,137.28829956054688
5,6,1631647203.497965,1631647205.4664333,131.80319213867188
6,7,1631647205.4697664,1631647207.9739356,136.14657592773438
7,8,1631647207.977465,1631647210.267696,126.61087036132812
8,9,1631647210.270651,1631647212.611391,128.12738037109375
9,10,1631647212.6145368,1631647214.7390618,127.64779663085938
10,11,1631647214.7425005,1631647216.9116144,125.25594329833984
11,12,1631647216.9155989,1631647218.681282,131.93170166015625
12,13,1631647218.6842518,1631647220.7601106,129.26678466796875
13,14,1631647220.7634432,1631647223.3939736,128.467529296875
14,15,1631647223.3974905,1631647225.626984,129.5340576171875
15,16,1631647225.6304443,1631647227.6455464,130.7444610595703
16,17,1631647227.6485436,1631647230.0005298,129.08981323242188
17,18,1631647230.0035145,1631647232.6434047,127.1294174194336
