,iteration,start_time,end_time,val_mse
0,1,1632064650.6870565,1632064657.1021647,99.89476776123047
1,2,1632064657.109271,1632064664.487493,131.93203735351562
2,3,1632064664.4959464,1632064671.6921751,123.37218475341797
3,4,1632064671.6992104,1632064678.1216393,102.59457397460938
