,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.0001,0.0,2,88,85,56,88,96
1,mlp,0.0001,0.2,2,100,100,8,88,48
2,mlp,0.0001,0.2,2,100,100,8,88,48
