,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.0001,0.1,1,6,6,27,87,56
1,lstm,0.1,0.4,4,23,60,53,72,95
2,lstm,0.1,0.9,4,98,77,98,90,24
3,lstm,0.1,0.2,5,98,77,89,10,24
