,Value
best model,"{'model': 'mlp', 'learning_rate': 0.0001, 'dropout': 0.5, 'n_hidden': 2, 'hidden_1': 38, 'hidden_2': 92, 'hidden_3': 64, 'hidden_4': 5, 'hidden_5': 42}"
val mse,2261.317138671875
test mse,8813.659
total time,136.83328771591187
function calls,180
iterations,9
