,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.001,0.6,2,89,6,69,44,58
1,lstm,0.1,0.8,5,34,71,89,90,12
2,lstm,0.1,0.8,5,34,71,55,90,12
3,mlp,0.001,0.6,5,88,71,69,45,12
4,mlp,0.001,0.6,3,90,12,69,37,58
5,lstm,0.1,0.8,5,34,71,55,90,12
6,lstm,0.1,0.8,5,34,71,28,37,42
7,lstm,0.1,0.8,3,81,71,25,90,12
8,lstm,0.1,0.8,1,94,23,28,71,24
9,mlp,0.001,0.6,3,90,12,28,37,14
10,lstm,0.1,0.6,5,89,6,55,44,12
11,lstm,0.1,0.8,1,94,23,28,44,12
12,lstm,0.1,0.0,1,94,23,28,71,42
13,lstm,0.1,0.0,1,94,23,28,71,42
14,lstm,0.1,0.6,5,89,6,28,71,12
15,lstm,0.1,0.6,5,89,6,55,44,12
16,lstm,0.1,0.6,5,89,6,28,71,12
17,lstm,0.1,0.6,5,94,6,18,71,12
18,lstm,0.1,0.6,5,89,6,55,70,12
19,lstm,0.1,0.6,5,92,6,47,65,12
20,lstm,0.1,0.6,5,89,6,69,44,12
21,lstm,0.1,0.6,5,89,6,69,44,12
22,lstm,0.1,0.6,5,94,6,44,44,12
23,lstm,0.1,0.6,5,94,8,44,83,12
24,lstm,0.1,0.6,5,84,6,44,44,12
25,lstm,0.1,0.7,5,90,6,28,43,12
26,lstm,0.1,0.4,5,89,6,94,44,6
27,lstm,0.1,0.6,5,87,6,42,44,4
28,lstm,0.1,0.6,5,84,6,55,44,12
29,lstm,0.1,0.6,5,87,6,25,89,17
30,lstm,0.1,0.6,5,94,6,44,48,12
31,lstm,0.1,0.6,5,92,6,33,71,6
32,lstm,0.1,0.6,5,87,6,55,23,4
33,lstm,0.1,0.6,5,93,6,69,44,12
34,lstm,0.1,0.6,5,91,6,55,23,12
35,lstm,0.1,0.6,5,89,6,41,44,12
