,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.8, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 6, 'hidden_3': 55, 'hidden_4': 80, 'hidden_5': 58}"
val mse,1784.4171142578125
test mse,11539.229
total time,36.6842303276062
function calls,180
iterations,36
