,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,mlp,0.01,0.0,4,78,92,94,5,26
1,mlp,0.01,0.2,4,37,81,47,79,100
2,mlp,0.01,0.2,4,37,81,47,79,100
3,mlp,0.01,0.2,4,37,81,47,79,100
