,iteration,start_time,end_time,val_mse
0,1,1631650557.0299852,1631650559.7291281,1806.937255859375
1,2,1631650559.731092,1631650562.8316696,1810.3031005859375
2,3,1631650562.834958,1631650566.7213223,1800.846435546875
3,4,1631650566.7247841,1631650570.7029238,1802.066162109375
4,5,1631650570.7068567,1631650575.2774653,1800.349609375
5,6,1631650575.2809935,1631650580.4894705,1797.00146484375
6,7,1631650580.4931853,1631650585.4918842,1807.1141357421875
7,8,1631650585.495313,1631650589.5803742,1804.236328125
8,9,1631650589.5833967,1631650594.0109937,1802.90478515625
9,10,1631650594.0141342,1631650597.957135,1802.457763671875
10,11,1631650597.9606383,1631650602.367396,1802.036376953125
11,12,1631650602.3706946,1631650606.143626,1798.2066650390625
12,13,1631650606.146892,1631650610.3248775,1803.1551513671875
13,14,1631650610.3281298,1631650614.6334925,1801.2353515625
14,15,1631650614.6365135,1631650618.7197638,1794.1717529296875
15,16,1631650618.723333,1631650622.511332,1798.0819091796875
16,17,1631650622.514602,1631650626.336423,1798.8770751953125
17,18,1631650626.3393419,1631650629.972748,1807.4615478515625
