,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 89, 'hidden_2': 71, 'hidden_3': 37, 'hidden_4': 97, 'hidden_5': 59}"
val mse,1793.8477783203125
test mse,11460.461
total time,62.054439544677734
function calls,180
iterations,9
