,iteration,start_time,end_time,val_mse
0,1,1631649967.1063824,1631649968.4664516,2272.302001953125
1,2,1631649968.4680932,1631649970.9041061,2271.83935546875
2,3,1631649970.9059074,1631649972.7611213,2271.75927734375
3,4,1631649972.763184,1631649974.96268,2271.93603515625
4,5,1631649974.9651375,1631649977.5420039,2271.609375
5,6,1631649977.5443854,1631649980.120092,2271.983642578125
6,7,1631649980.1224496,1631649982.7004483,2271.81298828125
7,8,1631649982.7028224,1631649985.279781,2272.177978515625
8,9,1631649985.2821352,1631649987.8572261,2271.96142578125
9,10,1631649987.859544,1631649990.4327652,2271.558349609375
10,11,1631649990.4351132,1631649993.0086515,2271.516357421875
11,12,1631649993.0110073,1631649995.5870745,2271.752685546875
12,13,1631649995.5898778,1631649998.1633995,2270.95703125
13,14,1631649998.1657732,1631650000.7388887,2272.28271484375
14,15,1631650000.7412329,1631650003.3135834,2271.87060546875
15,16,1631650003.3159213,1631650005.8883886,2271.822998046875
16,17,1631650005.8907452,1631650008.4639375,2271.60791015625
17,18,1631650008.466251,1631650011.04025,2271.842529296875
18,19,1631650011.0425916,1631650013.6183913,2271.592041015625
19,20,1631650013.6207392,1631650016.1929877,2270.58984375
20,21,1631650016.1953194,1631650018.768398,2271.90576171875
21,22,1631650018.7707436,1631650021.3429897,2272.3818359375
22,23,1631650021.3453054,1631650023.9195657,2271.8828125
23,24,1631650023.9226332,1631650026.4955518,2271.906494140625
24,25,1631650026.4978693,1631650029.0718699,2271.934814453125
25,26,1631650029.0741813,1631650031.6466522,2271.431396484375
26,27,1631650031.6489978,1631650034.2210357,2271.863037109375
27,28,1631650034.2233849,1631650036.796131,2271.931396484375
28,29,1631650036.7984684,1631650039.3694055,2272.12353515625
29,30,1631650039.3717518,1631650041.9415329,2271.971435546875
30,31,1631650041.9438972,1631650044.5164313,2271.779541015625
31,32,1631650044.518782,1631650047.0886877,2272.070556640625
32,33,1631650047.091014,1631650049.661308,2271.82421875
33,34,1631650049.6636815,1631650052.2325387,2271.724853515625
34,35,1631650052.2349713,1631650054.8079743,2271.98193359375
35,36,1631650054.8107514,1631650057.379067,2271.91455078125
