,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 24, 'hidden_2': 6, 'hidden_3': 69, 'hidden_4': 44, 'hidden_5': 42}"
val mse,2216.31298828125
test mse,8571.725
total time,26.692251205444336
function calls,180
iterations,90
