,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,lstm,0.001,0.6,2,43,9,39,39,47
2,lstm,0.0001,0.0,2,18,12,22,39,42
3,lstm,0.001,0.3,2,32,12,31,37,42
4,lstm,0.001,0.3,2,32,12,31,37,42
5,lstm,0.001,0.3,2,32,12,31,37,42
6,lstm,0.001,0.8,2,50,6,44,39,50
7,lstm,0.001,0.8,2,50,6,44,39,50
8,lstm,0.001,0.3,2,32,12,31,37,42
9,lstm,0.001,0.7,2,49,6,43,38,49
10,lstm,0.001,0.8,2,50,6,44,39,50
11,lstm,0.001,0.8,2,29,12,29,39,40
12,lstm,0.001,0.5,2,40,9,36,37,45
13,lstm,0.001,0.8,2,32,12,44,37,42
14,lstm,0.001,0.3,2,32,12,31,37,42
15,lstm,0.001,0.8,2,50,6,44,39,50
16,lstm,0.001,0.1,2,25,6,26,36,38
17,lstm,0.001,0.8,2,24,6,25,36,50
18,lstm,0.001,0.8,2,32,6,44,39,42
19,lstm,0.001,0.5,2,42,6,38,38,46
20,lstm,0.001,0.3,2,40,12,31,37,45
21,lstm,0.001,0.8,2,52,6,45,39,50
22,lstm,0.001,0.8,2,43,8,44,38,50
23,lstm,0.001,0.7,2,32,6,43,38,49
24,lstm,0.001,0.3,2,32,12,31,37,42
25,lstm,0.001,0.8,2,38,9,36,37,45
26,lstm,0.001,0.3,2,48,12,31,38,49
27,lstm,0.001,0.3,2,32,12,31,37,42
28,lstm,0.001,0.8,2,50,5,44,39,50
29,lstm,0.001,0.6,2,42,8,38,38,46
30,lstm,0.001,0.8,2,52,5,46,39,50
31,lstm,0.001,0.3,2,32,12,31,37,42
32,lstm,0.001,0.0,2,22,6,44,35,37
33,lstm,0.001,0.8,2,50,6,44,37,50
34,lstm,0.001,0.8,2,32,6,44,39,50
35,lstm,0.001,0.3,2,32,11,31,37,42
36,lstm,0.001,0.8,2,50,5,45,39,51
37,lstm,0.001,0.8,2,51,5,45,39,50
38,lstm,0.001,0.8,2,25,14,45,36,50
39,lstm,0.001,0.0,2,51,5,24,36,50
40,lstm,0.001,0.0,2,20,16,45,35,37
41,lstm,0.001,0.6,2,45,12,40,37,47
42,lstm,0.001,0.6,2,51,6,41,39,47
43,lstm,0.001,0.3,2,32,8,37,37,42
44,lstm,0.001,0.8,2,51,11,31,37,42
45,lstm,0.001,0.3,2,32,12,31,37,42
46,lstm,0.001,0.8,2,52,4,46,39,50
47,lstm,0.001,0.3,2,32,12,31,37,42
48,lstm,0.001,0.5,2,42,8,38,38,46
49,lstm,0.001,0.5,2,32,8,37,37,45
50,lstm,0.001,0.8,2,32,12,31,37,42
51,lstm,0.001,0.3,2,32,12,31,37,42
52,lstm,0.001,0.3,2,32,12,31,37,42
53,lstm,0.001,0.3,2,32,12,31,37,42
54,lstm,0.001,0.8,2,51,5,45,39,50
55,lstm,0.001,0.3,2,33,12,31,37,42
56,lstm,0.001,0.8,2,51,12,45,39,50
57,lstm,0.001,0.8,2,51,5,45,39,42
58,lstm,0.001,0.8,2,32,5,45,39,50
59,lstm,0.001,0.3,2,34,11,32,37,42
60,lstm,0.001,0.8,2,50,5,45,38,49
61,lstm,0.001,0.3,2,32,12,31,37,42
62,lstm,0.001,0.3,2,34,5,45,37,42
63,lstm,0.001,0.7,2,48,5,43,38,48
64,lstm,0.001,0.8,2,51,9,35,37,44
65,lstm,0.001,0.5,2,42,8,38,37,46
66,lstm,0.001,0.3,2,32,12,31,37,42
67,lstm,0.001,0.3,2,33,5,31,37,42
68,lstm,0.001,0.6,2,44,7,40,38,47
69,lstm,0.001,0.3,2,32,12,31,37,42
70,lstm,0.001,0.7,2,47,12,42,38,42
71,lstm,0.001,0.0,2,23,15,24,36,38
72,lstm,0.001,0.5,2,51,8,45,37,45
73,lstm,0.001,0.4,2,37,12,35,37,44
74,lstm,0.001,0.3,2,51,5,32,37,42
75,lstm,0.001,0.0,2,51,15,24,36,38
76,lstm,0.001,0.4,2,36,5,45,37,43
77,lstm,0.001,0.3,2,32,12,31,37,42
78,lstm,0.001,0.0,2,22,5,24,36,38
79,lstm,0.001,0.3,2,43,12,39,38,42
80,lstm,0.001,0.4,2,36,12,34,37,43
81,lstm,0.001,0.4,2,51,10,34,37,50
82,lstm,0.001,0.3,2,42,12,31,38,46
83,lstm,0.001,0.8,2,23,5,25,36,38
84,lstm,0.001,0.8,2,51,5,45,39,42
85,lstm,0.001,0.3,2,51,5,31,39,50
86,lstm,0.001,0.8,2,51,12,45,39,50
87,lstm,0.001,0.8,2,44,7,45,39,47
88,lstm,0.001,0.3,2,32,12,31,37,42
89,lstm,0.001,0.3,2,32,12,31,37,42
