,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 6, 'hidden_3': 69, 'hidden_4': 44, 'hidden_5': 42}"
val mse,1764.9327392578125
test mse,11601.381
total time,13.162330150604248
function calls,180
iterations,90
