,Value
best model,"{'model': 'mlp', 'learning_rate': 1e-05, 'dropout': 0.0, 'n_hidden': 1, 'hidden_1': 99, 'hidden_2': 16, 'hidden_3': 78, 'hidden_4': 67, 'hidden_5': 84}"
val mse,1772.807861328125
test mse,11970.124
total time,62.00672388076782
function calls,180
iterations,18
