,Value
best model,"{'model': 'lstm', 'learning_rate': 0.0001, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 18, 'hidden_2': 8, 'hidden_3': 21, 'hidden_4': 37, 'hidden_5': 42}"
val mse,2290.34326171875
test mse,8582.102
total time,65.50182056427002
function calls,180
iterations,90
