,Value
best model,"{'model': 'mlp', 'learning_rate': 1e-05, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 6, 'hidden_3': 69, 'hidden_4': 7, 'hidden_5': 78}"
val mse,2267.956787109375
test mse,8785.334
total time,104.02113103866577
function calls,180
iterations,4
