,Value
best model,"{'model': 'mlp', 'learning_rate': 0.0001, 'dropout': 0.3, 'n_hidden': 1, 'hidden_1': 91, 'hidden_2': 45, 'hidden_3': 90, 'hidden_4': 60, 'hidden_5': 63}"
val mse,1769.0194091796875
test mse,12191.517
total time,101.03195905685425
function calls,180
iterations,18
