,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.5, 'n_hidden': 5, 'hidden_1': 76, 'hidden_2': 92, 'hidden_3': 17, 'hidden_4': 5, 'hidden_5': 94}"
val mse,103.76760864257812
test mse,918.9678
total time,23.592266082763672
function calls,180
iterations,4
