,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.6, 'n_hidden': 5, 'hidden_1': 24, 'hidden_2': 72, 'hidden_3': 89, 'hidden_4': 80, 'hidden_5': 8}"
val mse,1792.952880859375
test mse,11460.708
total time,73.14471006393433
function calls,180
iterations,36
