,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,lstm,0.001,0.6,2,53,6,69,40,50
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,lstm,0.001,0.6,2,55,5,69,40,50
4,lstm,0.001,0.0,2,41,12,52,37,42
5,lstm,0.001,0.0,2,41,12,52,37,42
6,lstm,0.001,0.0,2,41,12,52,37,43
7,lstm,0.001,0.6,2,55,8,69,40,46
8,lstm,0.001,0.6,2,55,5,69,37,50
9,lstm,0.001,0.6,2,50,7,63,40,50
10,lstm,0.001,0.0,2,41,12,52,37,43
11,lstm,0.001,0.0,2,42,11,54,37,43
12,lstm,0.001,0.0,2,42,11,54,37,43
13,lstm,0.001,0.6,2,56,4,70,40,50
14,lstm,0.001,0.6,2,55,5,69,40,50
15,lstm,0.001,0.3,2,49,7,62,40,50
16,lstm,0.001,0.0,2,53,5,67,37,49
17,lstm,0.001,0.0,2,53,5,69,37,49
18,lstm,0.001,0.2,2,55,5,69,40,49
19,lstm,0.001,0.0,2,53,5,69,37,49
20,lstm,0.001,0.6,2,55,5,69,40,49
21,lstm,0.001,0.8,2,55,5,69,40,50
22,lstm,0.001,0.6,2,55,5,67,40,49
23,lstm,0.001,0.6,2,53,5,67,38,50
24,lstm,0.001,0.0,2,53,5,67,37,49
25,lstm,0.001,0.5,2,54,5,69,40,49
26,lstm,0.001,0.0,2,53,5,67,37,49
27,lstm,0.001,0.0,2,53,5,67,37,49
28,lstm,0.001,0.8,2,55,5,69,41,50
29,lstm,0.001,0.6,2,55,5,69,40,50
30,lstm,0.001,0.2,2,53,5,67,37,49
31,lstm,0.001,0.5,2,54,5,68,37,49
32,lstm,0.001,0.0,2,54,5,68,37,49
33,lstm,0.001,0.6,2,55,5,69,41,50
34,lstm,0.001,0.8,2,55,5,69,41,50
35,lstm,0.001,0.5,2,53,5,68,39,49
36,lstm,0.001,0.6,2,55,5,69,40,50
37,lstm,0.001,0.4,2,54,5,69,39,50
38,lstm,0.001,0.2,2,53,5,69,39,50
39,lstm,0.001,0.4,2,53,5,69,37,49
40,lstm,0.001,0.3,2,53,5,67,37,49
41,lstm,0.001,0.0,2,53,5,67,37,49
42,lstm,0.001,0.2,2,53,5,69,39,50
43,lstm,0.001,0.0,2,53,5,67,37,49
44,lstm,0.001,0.4,2,53,5,67,39,50
45,lstm,0.001,0.0,2,54,5,69,37,50
46,lstm,0.001,0.4,2,53,5,69,37,50
47,lstm,0.001,0.3,2,53,5,68,37,49
48,lstm,0.001,0.1,2,53,5,69,37,49
49,lstm,0.001,0.0,2,53,5,67,37,49
50,lstm,0.001,0.4,2,53,5,67,37,50
51,lstm,0.001,0.4,2,54,5,67,39,50
52,lstm,0.001,0.0,2,53,5,67,37,49
53,lstm,0.001,0.0,2,53,5,67,37,49
54,lstm,0.001,0.0,2,53,5,67,37,49
55,lstm,0.001,0.4,2,53,5,68,39,49
56,lstm,0.001,0.4,2,54,5,67,37,50
57,lstm,0.001,0.0,2,54,5,69,39,50
58,lstm,0.001,0.4,2,54,5,69,39,50
59,lstm,0.001,0.0,2,53,5,67,37,49
60,lstm,0.001,0.4,2,53,5,69,38,50
61,lstm,0.001,0.4,2,54,5,69,40,50
62,lstm,0.001,0.4,2,54,5,69,39,50
63,lstm,0.001,0.0,2,54,5,69,37,49
64,lstm,0.001,0.1,2,53,5,67,37,49
65,lstm,0.001,0.4,2,54,5,67,39,49
66,lstm,0.001,0.4,2,54,5,67,37,50
67,lstm,0.001,0.4,2,53,5,69,39,49
68,lstm,0.001,0.0,2,53,5,67,37,49
69,lstm,0.001,0.4,2,54,5,69,39,50
70,lstm,0.001,0.0,2,54,5,67,37,49
71,lstm,0.001,0.3,2,53,5,68,37,49
72,lstm,0.001,0.0,2,53,5,67,37,49
73,lstm,0.001,0.4,2,54,5,69,39,50
74,lstm,0.001,0.4,2,53,5,67,39,50
75,lstm,0.001,0.4,2,53,5,67,39,49
76,lstm,0.001,0.0,2,54,5,69,39,50
77,lstm,0.001,0.4,2,53,5,69,38,50
78,lstm,0.001,0.4,2,54,5,70,39,50
79,lstm,0.001,0.0,2,53,5,67,37,49
80,lstm,0.001,0.3,2,53,5,67,38,49
81,lstm,0.001,0.0,2,53,5,67,39,49
82,lstm,0.001,0.4,2,54,5,67,39,50
83,lstm,0.001,0.4,2,54,5,70,39,50
84,lstm,0.001,0.4,2,53,5,69,39,50
85,lstm,0.001,0.0,2,54,5,67,37,50
86,lstm,0.001,0.4,2,53,5,69,39,49
87,lstm,0.001,0.7,2,54,5,69,39,50
88,lstm,0.001,0.4,2,54,5,68,38,50
89,lstm,0.001,0.0,2,53,5,67,37,49
