,Value
best model,"{'model': 'lstm', 'learning_rate': 0.001, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 53, 'hidden_2': 5, 'hidden_3': 67, 'hidden_4': 37, 'hidden_5': 49}"
val mse,1840.62744140625
test mse,11476.675
total time,84.07012724876404
function calls,180
iterations,90
