,Value
best model,"{'model': 'mlp', 'learning_rate': 0.01, 'dropout': 0.0, 'n_hidden': 4, 'hidden_1': 78, 'hidden_2': 92, 'hidden_3': 94, 'hidden_4': 5, 'hidden_5': 26}"
val mse,102.41216278076172
test mse,855.6791
total time,29.550485134124756
function calls,180
iterations,3
