,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.0, 'n_hidden': 2, 'hidden_1': 34, 'hidden_2': 6, 'hidden_3': 89, 'hidden_4': 80, 'hidden_5': 58}"
val mse,99.74492645263672
test mse,799.2783
total time,10.51950716972351
function calls,180
iterations,36
