,Value
best model,"{'model': 'mlp', 'learning_rate': 1e-05, 'dropout': 0.7, 'n_hidden': 2, 'hidden_1': 94, 'hidden_2': 71, 'hidden_3': 31, 'hidden_4': 27, 'hidden_5': 14}"
val mse,2270.45263671875
test mse,8873.424
total time,141.59655714035034
function calls,180
iterations,9
