,Value
best model,"{'model': 'mlp', 'learning_rate': 0.1, 'dropout': 0.3, 'n_hidden': 4, 'hidden_1': 99, 'hidden_2': 95, 'hidden_3': 60, 'hidden_4': 68, 'hidden_5': 76}"
val mse,2247.781005859375
test mse,11773.905
total time,118.97703170776367
function calls,180
iterations,9
