,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.7, 'n_hidden': 5, 'hidden_1': 53, 'hidden_2': 53, 'hidden_3': 61, 'hidden_4': 85, 'hidden_5': 12}"
val mse,2270.5205078125
test mse,8556.912
total time,157.36844849586487
function calls,180
iterations,18
