,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.4, 'n_hidden': 4, 'hidden_1': 53, 'hidden_2': 94, 'hidden_3': 60, 'hidden_4': 92, 'hidden_5': 15}"
val mse,124.17230987548828
test mse,767.93
total time,34.28998160362244
function calls,180
iterations,18
