,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 6, 'hidden_3': 73, 'hidden_4': 45, 'hidden_5': 54}"
val mse,2257.41943359375
test mse,8596.936
total time,118.94654893875122
function calls,180
iterations,18
