,iteration,start_time,end_time,val_mse
0,1,1631655365.3615475,1631655369.711835,2269.730712890625
1,2,1631655369.713797,1631655374.5177882,2272.978515625
2,3,1631655374.5213163,1631655378.9529457,2272.235595703125
3,4,1631655378.9561665,1631655383.8480234,2272.837646484375
4,5,1631655383.8517044,1631655390.5337784,2271.725341796875
5,6,1631655390.5370164,1631655398.872656,2271.8671875
6,7,1631655398.8763494,1631655406.4842122,2271.7587890625
7,8,1631655406.4876816,1631655414.9904222,2272.51318359375
8,9,1631655414.9944763,1631655421.890105,2272.24267578125
9,10,1631655421.8939931,1631655428.6829967,2272.18212890625
10,11,1631655428.6861734,1631655437.198477,2271.920166015625
11,12,1631655437.2023408,1631655444.8590415,2272.15087890625
12,13,1631655444.8625398,1631655451.6644661,2271.761962890625
13,14,1631655451.6678486,1631655459.1637728,2271.842041015625
14,15,1631655459.166757,1631655465.281284,2257.41943359375
15,16,1631655465.2853286,1631655473.7995946,2271.668212890625
16,17,1631655473.8035955,1631655479.3008611,2271.7109375
17,18,1631655479.3047516,1631655484.3080964,2270.25830078125
