,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.8, 'n_hidden': 5, 'hidden_1': 34, 'hidden_2': 6, 'hidden_3': 89, 'hidden_4': 44, 'hidden_5': 58}"
val mse,2271.32373046875
test mse,8558.981
total time,111.32702732086182
function calls,180
iterations,36
