,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.0, 'n_hidden': 3, 'hidden_1': 88, 'hidden_2': 71, 'hidden_3': 13, 'hidden_4': 88, 'hidden_5': 71}"
val mse,2271.686279296875
test mse,8559.848
total time,96.96851372718811
function calls,180
iterations,4
