,Value
best model,"{'model': 'mlp', 'learning_rate': 0.001, 'dropout': 0.6, 'n_hidden': 2, 'hidden_1': 89, 'hidden_2': 6, 'hidden_3': 69, 'hidden_4': 43, 'hidden_5': 58}"
val mse,129.02041625976562
test mse,782.5141
total time,3.304464101791382
function calls,180
iterations,90
