,Value
best model,"{'model': 'lstm', 'learning_rate': 0.1, 'dropout': 0.2, 'n_hidden': 5, 'hidden_1': 34, 'hidden_2': 71, 'hidden_3': 69, 'hidden_4': 44, 'hidden_5': 34}"
val mse,2271.56298828125
test mse,8558.305
total time,150.827974319458
function calls,180
iterations,18
