,model,learning_rate,dropout,n_hidden,hidden_1,hidden_2,hidden_3,hidden_4,hidden_5
0,lstm,0.0001,0.0,2,18,12,22,37,42
1,lstm,0.001,0.2,2,43,9,39,39,47
2,lstm,0.0001,0.0,2,18,12,22,37,42
3,lstm,0.001,0.1,2,32,10,31,38,44
4,lstm,0.001,0.2,2,43,9,39,39,47
5,lstm,0.001,0.2,2,43,9,39,39,47
6,lstm,0.001,0.2,2,43,9,39,39,47
7,lstm,0.001,0.2,2,43,9,39,39,47
8,lstm,0.001,0.2,2,43,9,39,39,47
9,lstm,0.001,0.2,2,43,9,39,39,47
10,lstm,0.001,0.2,2,43,9,39,39,47
11,lstm,0.001,0.2,2,43,9,39,39,47
12,lstm,0.001,0.2,2,43,9,39,39,47
13,lstm,0.001,0.2,2,43,9,39,39,47
14,lstm,0.001,0.2,2,43,9,39,39,47
15,lstm,0.001,0.2,2,43,9,39,39,47
16,lstm,0.001,0.2,2,43,9,39,39,47
17,lstm,0.001,0.2,2,43,9,39,39,47
18,lstm,0.001,0.2,2,43,9,39,39,47
19,lstm,0.001,0.2,2,43,9,39,39,47
20,lstm,0.001,0.2,2,43,9,39,39,47
21,lstm,0.001,0.2,2,43,9,39,39,47
22,lstm,0.001,0.2,2,43,9,39,39,47
23,lstm,0.001,0.2,2,43,9,39,39,47
24,lstm,0.001,0.2,2,43,9,39,39,47
25,lstm,0.001,0.2,2,43,9,39,39,47
26,lstm,0.001,0.2,2,43,9,39,39,47
27,lstm,0.001,0.2,2,43,9,39,39,47
28,lstm,0.001,0.2,2,43,9,39,39,47
29,lstm,0.001,0.2,2,43,9,39,39,47
30,lstm,0.001,0.2,2,43,9,39,39,47
31,lstm,0.001,0.2,2,43,9,39,39,47
32,lstm,0.001,0.2,2,43,9,39,39,47
33,lstm,0.001,0.2,2,43,9,39,39,47
34,lstm,0.001,0.2,2,43,9,39,39,47
35,lstm,0.001,0.2,2,43,9,39,39,47
36,lstm,0.001,0.2,2,43,9,39,39,47
37,lstm,0.001,0.2,2,43,9,39,39,47
38,lstm,0.001,0.2,2,43,9,39,39,47
39,lstm,0.001,0.2,2,43,9,39,39,47
40,lstm,0.001,0.2,2,43,9,39,39,47
41,lstm,0.001,0.2,2,43,9,39,39,47
42,lstm,0.001,0.2,2,43,9,39,39,47
43,lstm,0.001,0.2,2,43,9,39,39,47
44,lstm,0.001,0.2,2,43,9,39,39,47
45,lstm,0.001,0.2,2,43,9,39,39,47
46,lstm,0.001,0.2,2,43,9,39,39,47
47,lstm,0.001,0.2,2,43,9,39,39,47
48,lstm,0.001,0.2,2,43,9,39,39,47
49,lstm,0.001,0.2,2,43,9,39,39,47
50,lstm,0.001,0.2,2,43,9,39,39,47
51,lstm,0.001,0.2,2,43,9,39,39,47
52,lstm,0.001,0.2,2,43,9,39,39,47
53,lstm,0.001,0.2,2,43,9,39,39,47
54,lstm,0.001,0.2,2,43,9,39,39,47
55,lstm,0.001,0.2,2,43,9,39,39,47
56,lstm,0.001,0.2,2,43,9,39,39,47
57,lstm,0.001,0.2,2,43,9,39,39,47
58,lstm,0.001,0.2,2,43,9,39,39,47
59,lstm,0.001,0.2,2,43,9,39,39,47
60,lstm,0.001,0.2,2,43,9,39,39,47
61,lstm,0.001,0.2,2,43,9,39,39,47
62,lstm,0.001,0.2,2,43,9,39,39,47
63,lstm,0.001,0.2,2,43,9,39,39,47
64,lstm,0.001,0.2,2,43,9,39,39,47
65,lstm,0.001,0.2,2,43,9,39,39,47
66,lstm,0.001,0.2,2,43,9,39,39,47
67,lstm,0.001,0.2,2,43,9,39,39,47
68,lstm,0.001,0.2,2,43,9,39,39,47
69,lstm,0.001,0.2,2,43,9,39,39,47
70,lstm,0.001,0.2,2,43,9,39,39,47
71,lstm,0.001,0.2,2,43,9,39,39,47
72,lstm,0.001,0.2,2,43,9,39,39,47
73,lstm,0.001,0.2,2,43,9,39,39,47
74,lstm,0.001,0.2,2,43,9,39,39,47
75,lstm,0.001,0.2,2,43,9,39,39,47
76,lstm,0.001,0.2,2,43,9,39,39,47
77,lstm,0.001,0.2,2,43,9,39,39,47
78,lstm,0.001,0.2,2,43,9,39,39,47
79,lstm,0.001,0.2,2,43,9,39,39,47
80,lstm,0.001,0.2,2,43,9,39,39,47
81,lstm,0.001,0.2,2,43,9,39,39,47
82,lstm,0.001,0.2,2,43,9,39,39,47
83,lstm,0.001,0.2,2,43,9,39,39,47
84,lstm,0.001,0.2,2,43,9,39,39,47
85,lstm,0.001,0.2,2,43,9,39,39,47
86,lstm,0.001,0.2,2,43,9,39,39,47
87,lstm,0.001,0.2,2,43,9,39,39,47
88,lstm,0.001,0.2,2,43,9,39,39,47
89,lstm,0.001,0.2,2,43,9,39,39,47
